"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",-0.282976123760523,-0.0456097488112433,0.165916558105395,0.213635915160372,0.0847401231733746,-0.107749921891697,-0.212265734836278,-0.151351177639152,0.025352110333035,0.18114920647851,0.197956709460879,0.063942271045421,-0.118223410577425,-0.210127641086771,-0.142584691806116,0.0330956051849653,0.183366142465602,0.194412692495017,0.0581397332890481,-0.121990482741011,-0.209500654532453,-0.138454669261897,0.0371551383478235,0.184254272605844,0.19183322779872,0.0526550054375189,-0.13321651583907,-0.218985641744657,-0.140011025066545,0.0445521323777564,0.196230686315749,0.200793668391149,0.0540381031715901,-0.134420157039656,-0.222758383621532,-0.143617291246644,0.0448243566816753,0.201487531926936,0.207766051615477,0.0568905765759131,-0.139526287788999,-0.234104853196335,-0.153613716117941,0.0460236768886136,0.219090035462674,0.235515179415296,0.0741946691679924,-0.163898574874354,-0.32866736944189,-0.328043662105902
"12",-0.338346565479103,-0.0514320653256543,0.201880020049679,0.256463299287525,0.0989490133332959,-0.132889953117333,-0.256543467116587,-0.180036347599498,0.0342243563370248,0.220528735923735,0.237489333280711,0.0733678061722258,-0.145853333420331,-0.253585054552794,-0.168806723041148,0.0439057296107177,0.222658928665867,0.23228728259626,0.0660090821245595,-0.149884254685355,-0.252007554293417,-0.163431714332498,0.0484879263945138,0.223241640064571,0.229021184917165,0.0595477274070351,-0.16326712123957,-0.263330109257249,-0.16524673401631,0.0574385848539913,0.23758458254571,0.239508729213586,0.0609777277249753,-0.16451354200284,-0.267356466582753,-0.169160901624369,0.0576269724706612,0.243286582941978,0.247371087808727,0.0644341902706106,-0.170224448513067,-0.280788691793894,-0.18156235385749,0.0586288981779718,0.26467214495623,0.281527654906444,0.0856972655488413,-0.200171798494381,-0.396446162317837,-0.393040409975163
"13",-0.347523725822734,-0.0501936937598896,0.2103835473951,0.264397568959568,0.099675626857805,-0.139972754268522,-0.265915212191042,-0.184204227333687,0.0384583697926676,0.229896659157579,0.244700234672033,0.0728219270594786,-0.153608064817456,-0.262519164764872,-0.17207749569469,0.0487035227198395,0.231641375560789,0.238576721517556,0.0649508092855066,-0.157335562499482,-0.260207312985255,-0.166193990891013,0.0531644614350367,0.231794480091285,0.235030901906069,0.0583823228503514,-0.171023771542944,-0.271798503666706,-0.168029729667358,0.0624093309305611,0.246505098262122,0.24560033573929,0.0596868050098084,-0.172106342455158,-0.275503361142179,-0.171724693012563,0.0624592421927981,0.251846991895531,0.253269561776486,0.0632888542787678,-0.177603931104488,-0.289125893684233,-0.184787306734391,0.0631061779714008,0.273983284604731,0.28902612608674,0.0855459699614476,-0.208946582038211,-0.409900292840417,-0.40422943422547
"14",-0.309863672931321,-0.0422965151884218,0.19036039348318,0.23659656481156,0.0869667570469966,-0.128107630400384,-0.239324926082881,-0.163467947820622,0.0375040494025748,0.208198962463237,0.218838459896237,0.0624246443459957,-0.140621682342677,-0.235997647836833,-0.152093631443117,0.0469563635119021,0.20937622946487,0.212663313072111,0.0551036345010828,-0.143596930058796,-0.233323200253926,-0.146518081157225,0.050720133249191,0.20912484783199,0.209343524060356,0.0493052025120623,-0.155763577740255,-0.243636144600717,-0.148130820622136,0.0590222692428028,0.222237244496517,0.21857903902799,0.0502918426967136,-0.156585014284299,-0.246571131764442,-0.151131456217832,0.0589471411966185,0.226550296104429,0.225063231072121,0.0535532258205916,-0.161157471555617,-0.258582701663461,-0.163111268305334,0.0591707639969384,0.246479527596187,0.257607777894804,0.0738134736829062,-0.189648183696381,-0.368151309287234,-0.360925406729899
"15",-0.230936660370133,-0.0289258244668114,0.144725102431512,0.177130355194349,0.0627315413680464,-0.0989579915627569,-0.180623727953639,-0.120911394413516,0.0313681440084588,0.158501973625762,0.163686554055574,0.0438035644638408,-0.108661490097765,-0.177823697245753,-0.111816694546204,0.0387879412248649,0.158983162016252,0.158288808015385,0.0379830928259552,-0.110521052009978,-0.175162077022022,-0.107286768570975,0.0413749085604904,0.158375754583057,0.155637719986624,0.0337181634922945,-0.119541641906662,-0.182811949282697,-0.108457513841734,0.0476140545675949,0.168121938493463,0.162292381577274,0.0342498376962583,-0.120002633503673,-0.184592952563954,-0.110346670021157,0.0474601383364471,0.170856834620776,0.166715290876126,0.0366995775386963,-0.123060147591245,-0.193384452495343,-0.11963039765022,0.0472329231510016,0.185894052961277,0.191679894275306,0.0522783439124532,-0.144814136915269,-0.276958631123463,-0.269215482246605
"16",-0.121112784600424,-0.0115931229259085,0.0798360835926613,0.0940053432515274,0.0300114375567934,-0.0567122782320536,-0.0978367696206301,-0.0621666755613689,0.021104811956209,0.0876648812964695,0.086667211523317,0.01931753061969,-0.0621926120040819,-0.0959109507254221,-0.0566306149412194,0.0254305465938359,0.0873793170460404,0.0828145068932335,0.015811924963836,-0.062715085141049,-0.0936706664359839,-0.0537761626232656,0.02651497922159,0.0865377263396216,0.0812188084608918,0.0136522371960064,-0.0673978335521545,-0.0976605688664194,-0.0543762064891227,0.029829487811043,0.091607611712668,0.0844253825655848,0.0136997042144915,-0.0674154865468219,-0.0980651184942973,-0.0549283035458557,0.0296231508065223,0.0924467742777165,0.0862424543036863,0.0149928673520325,-0.0686218640596064,-0.102531960125746,-0.0602891453147931,0.0290253465884233,0.100653993988849,0.100337908297536,0.0238567676587323,-0.0807004537419029,-0.148941676628558,-0.141752220442629
"17",0.00448775721537053,0.00724833059035508,0.00453584208549202,-0.00136540745730223,-0.00664977231683181,-0.00711238747227929,-0.00230277993758801,0.00467302776453587,0.00807255224881846,0.0053687923524735,-0.0016390246962681,-0.00762733964307436,-0.00755687700394922,-0.00148636903767597,0.00588228799211303,0.00868719984823548,0.00435142942343024,-0.0034281767948979,-0.00836057039689174,-0.00669018193125065,2.12195775613599e-05,0.00668219459673883,0.00813099057056033,0.0033939362306069,-0.00374831082691674,-0.00811922473366412,-0.006413321868425,0.000208730766242127,0.00671284235238906,0.00805942482346013,0.00310436603498233,-0.00440291895287304,-0.00852957400556292,-0.00595720526371486,0.00124020073449302,0.00756174829047247,0.00783231296538475,0.00195531369352907,-0.00542576091515829,-0.00858932537869985,-0.00518876388960096,0.00166095506658837,0.00682593598956168,0.00694506391236456,0.00226687390951294,-0.00400035560931994,-0.00749625485459623,-0.00588314121908814,-0.00139194140820175,0.00421867201272697
"18",0.128888902766728,0.0251649116494363,-0.0708767267235314,-0.0960940469929462,-0.0423661633565143,0.0430570442061305,0.0930045782959056,0.0705812891703957,-0.00589636150284132,-0.0771742187843392,-0.0892507997454384,-0.0334110111517685,0.0477827471746455,0.0925981642645687,0.0672344473908055,-0.00913919846859064,-0.0787940830155843,-0.0887098299948317,-0.0312573670992928,0.0499189096999155,0.0931668815494526,0.0658825669577382,-0.0112466494266304,-0.0797318084433709,-0.087724323412554,-0.028668222117428,0.0550933212369054,0.097487157293135,0.066523404952458,-0.0147127315785957,-0.0853368106201593,-0.0921149221385601,-0.0294361056515926,0.0559933550540948,0.0998099101023623,0.0686341443615607,-0.0149340120302718,-0.088304138847711,-0.0958376344277384,-0.0308717068174974,0.0585955922814727,0.105048991263569,0.0726488033740754,-0.0159389176639384,-0.0958759072394995,-0.107236195129861,-0.037666993460849,0.0693511111517496,0.145635267406163,0.148960326314529
"19",0.23516299532327,0.0395120605243259,-0.136409401851236,-0.177386156862812,-0.0721299035601988,0.087228703422994,0.175296703744494,0.12657321395281,-0.0190873247001923,-0.148943528389,-0.164341961476069,-0.0544498664858506,0.0964898807215036,0.173721805288556,0.119114410475687,-0.0257579748546048,-0.150946491557877,-0.161545981143578,-0.0497095724948868,0.0995984526151504,0.173271139964084,0.115808140716092,-0.0291169489083251,-0.151730064642222,-0.159401138494469,-0.045146924450188,0.108943010675541,0.181126626577832,0.116967357023669,-0.035506322556285,-0.161882514902885,-0.166918798091496,-0.0461579776161978,0.11017175947567,0.184423733593281,0.120053992973614,-0.0356831426700087,-0.166260776622272,-0.172843678151602,-0.0487989742136032,0.114226384462588,0.193752489312472,0.1282799427282,-0.0366403032522124,-0.180641670859491,-0.195479658280112,-0.0625392217451903,0.134951817268647,0.272360408146017,0.272984815551505
"20",0.309125897433387,0.0483113680609921,-0.183359244945276,-0.234391871259882,-0.09192647508009,0.119571118264843,0.233625579897113,0.165156060071421,-0.0297961240192286,-0.200410681813639,-0.216898277088753,-0.0678923047890534,0.13212165955543,0.231094541516336,0.154584192874168,-0.0390131633508932,-0.202546539399019,-0.212246749441714,-0.0612207580065866,0.135801754715686,0.229720742545256,0.149812109135265,-0.0431568230580045,-0.203089804648301,-0.209269288630487,-0.0553301577010736,0.148040248725431,0.24005546162807,0.151336078019732,-0.0516118129500507,-0.216428150619941,-0.218906465926895,-0.0564453475448757,0.149450511841231,0.243905513186382,0.154998487773181,-0.0517211945184991,-0.221653834524255,-0.226280573813946,-0.0599693840262237,0.154412154873048,0.25610368711012,0.166383754664692,-0.0524548551691185,-0.240881501601815,-0.257102245186388,-0.0788263425026458,0.182263028531179,0.362008107696541,0.359797161399553
"21",0.341314299998261,0.0506793180012527,-0.20539998602117,-0.259656707497074,-0.0993218834066076,0.135651583183831,0.260257139122677,0.181367166943391,-0.0364272375431172,-0.224680117813641,-0.240043337587771,-0.072140555889721,0.149824985126788,0.257126424521112,0.16909055374122,-0.0469850681946377,-0.226699014269901,-0.23417822674372,-0.0644172839245442,0.153628529953288,0.255051988472011,0.163500688046638,-0.0513804835068683,-0.226955579788504,-0.230778605547563,-0.0579894790052155,0.167108920989227,0.266463383513622,0.165164408691951,-0.0607855227722215,-0.241697826443701,-0.241239306528918,-0.0590428760275361,0.168543781811713,0.270372068986811,0.16891082260308,-0.0608354584858627,-0.247100648214918,-0.249088825129721,-0.0629679193466164,0.173767810414534,0.283817474940396,0.181931654942095,-0.0612356312110957,-0.268554124529345,-0.283909899622452,-0.0844076615644092,0.204905581709483,0.402589247276436,0.397831030039494
"22",0.327276169921598,0.0461069419191365,-0.19967548031905,-0.24973343750189,-0.0931778428902988,0.133429529057805,0.251617293988923,0.172908505035375,-0.0382300555470508,-0.218537793714595,-0.230590425615905,-0.0664791590172669,0.14732083946301,0.248303423545956,0.16056587800546,-0.0487283338993597,-0.22019827737843,-0.224322303291442,-0.0587410357339121,0.150774302559392,0.24585600475098,0.154939306218382,-0.0527989719341332,-0.220170221636375,-0.220986713254444,-0.0526567818162185,0.163673667221178,0.256797637403384,0.156504278037255,-0.0618999642100763,-0.234338214843308,-0.230863554747611,-0.053493944888655,0.164967333601389,0.26026723561089,0.159840919786703,-0.0619066722192482,-0.239236948307957,-0.238177384797575,-0.0573041339411748,0.169775335696507,0.273196821503665,0.172784852350414,-0.0618973171385196,-0.260016885522181,-0.272311439417603,-0.0784750042256556,0.199899651702467,0.388646834039703,0.381904552856671
"23",0.269251455815631,0.035431816689491,-0.166948109970308,-0.206118854939999,-0.0745254592456575,0.113117358450561,0.208974184789526,0.14115337626618,-0.0347805865943543,-0.182827041678203,-0.19003018573001,-0.0519281994815606,0.124854213658149,0.205953303616906,0.13042990075965,-0.0438192492171021,-0.183954958601576,-0.184233462570053,-0.0451995593660575,0.12755504793638,0.203528258693299,0.125541028345497,-0.0470619275680333,-0.183714204929531,-0.181450714777028,-0.0402696425604684,0.138161624648522,0.212540828359792,0.126786496277829,-0.0546596265911236,-0.195433333950351,-0.189443377586762,-0.0407848404638938,0.139177390650319,0.215157946240533,0.129285671027332,-0.0546632682879891,-0.19923748014734,-0.195276657716222,-0.0439400424412873,0.142999876602558,0.225904757734028,0.14043275574961,-0.0542771800428864,-0.216610844288852,-0.224187326740726,-0.0620350829032816,0.168015549114852,0.322446379019674,0.314614552267575
"24",0.175468630599441,0.0202921934293274,-0.111677626867871,-0.134902368924067,-0.0460567878489253,0.0774504364784613,0.138243870454232,0.0905740402586776,-0.0264707496862431,-0.122449095997477,-0.124005697136831,-0.0305938178185876,0.0854491050149349,0.135933126889911,0.0829340158986929,-0.032832431683875,-0.122932738280263,-0.119494744793338,-0.0257553802067315,0.087099996968454,0.133901425938669,0.0794205620110027,-0.0348785306423594,-0.122564253936789,-0.11763570826909,-0.0226053904130118,0.0940143631277005,0.139764659843583,0.080144641949789,-0.0399882131977896,-0.130286392697061,-0.122686153153131,-0.0227283190896362,0.0946409273810833,0.141209641171457,0.081478106813968,-0.0400240646578482,-0.132536576967189,-0.1262697232647,-0.0247509117627243,0.097044606505009,0.148364820351733,0.0892864684989502,-0.0393863290937432,-0.144201370861563,-0.146053834438923,-0.0373214132356031,0.113557990268758,0.212945495459707,0.205073590683646
"25",0.0585361579139215,0.00269094619726121,-0.0413725283852808,-0.0457050797043359,-0.0115925592636262,0.03126377049653,0.0489690984065046,0.0279771665296946,-0.0144451064954948,-0.0455628031699688,-0.0414072808697585,-0.00531645620514159,0.0344476825274126,0.0476665508978011,0.0244325874785387,-0.0172833959997343,-0.0453369012359557,-0.0387726141556724,-0.00299144813277143,0.0348364539277025,0.0462891215879743,0.0227423145465282,-0.0178747074156812,-0.0448878361158457,-0.0380713291271459,-0.00203082911388962,0.0371236130860622,0.0481877450459932,0.0228123131128475,-0.0198283216959145,-0.0475724697152621,-0.0394894731820413,-0.00174320646165646,0.0372717427965271,0.0482575494750457,0.0227906843912877,-0.0199020312498401,-0.0479654603129547,-0.0403237907038857,-0.00233628299678793,0.0379416987428117,0.0508443405897798,0.0261904552589916,-0.0190960555434778,-0.0523335744470013,-0.0483072265907385,-0.00771305716236634,0.0436754731189869,0.0746933183514325,0.0679132290555083
"26",-0.0659664582089391,-0.0156141386699718,0.0337598397412064,0.0490140690216711,0.0242847651412554,-0.0187873590314557,-0.0463707064272985,-0.0381219787068545,-0.000673604300403567,0.0369586855791499,0.0463259753298535,0.0205827740983257,-0.0208958375783438,-0.0465789631189705,-0.0371025538756127,0.000476409564771976,0.037981971368011,0.0468071473323933,0.020087511005692,-0.0218879646803806,-0.0471927580963764,-0.0367826407016861,0.00144183787468087,0.0385022968498054,0.0462930895450683,0.0187710152373893,-0.024502670306605,-0.049496927554507,-0.0373628828656252,0.00293208681427779,0.0412520736818067,0.0487416364360682,0.0194252160167561,-0.0248952363193449,-0.0508482923003946,-0.0387368791847703,0.00286307383535459,0.0428095584821958,0.0507997668118962,0.0203617391305573,-0.0260272483404135,-0.0531472991685923,-0.0401776770910486,0.00371681785378386,0.0462734193796187,0.0556579396768695,0.0229824755876982,-0.0315617166466411,-0.0726965260379247,-0.0774614841044832
"27",-0.180331758239843,-0.0311358343056594,0.104394273195483,0.136808003368134,0.0565762836245691,-0.0663613912377347,-0.135234021353673,-0.0987485912168927,0.0133712451471749,0.114430744993278,0.12756324754295,0.0434778680010922,-0.073445934831096,-0.134336685637872,-0.0933511450985799,0.0183109459630309,0.116079602890749,0.125836449769264,0.0402873631385654,-0.0756202739050047,-0.134091311212687,-0.0911213730199513,0.0206199033416536,0.116556431735403,0.124186508790036,0.0369128819316721,-0.0827572420947291,-0.140317683805878,-0.0923516362386877,0.0252740975936445,0.124316890666458,0.130159079044078,0.0378529380939257,-0.0836285384927309,-0.142902896885677,-0.0949032093879324,0.0251828176844022,0.127573449853425,0.134823406498715,0.0402423536695718,-0.086337885330884,-0.149726079217026,-0.101006877197544,0.0259048028582815,0.138321793784398,0.151793896460027,0.0503972153132092,-0.102516401457338,-0.210105052281622,-0.212206756636715
"28",-0.270358639942501,-0.0423590583829789,0.16106960028908,0.206198508547059,0.0811674804716992,-0.105125927799481,-0.205970788211763,-0.146047181849006,0.0257497771413595,0.17664251693016,0.191662572883332,0.0604093244915501,-0.116276171020456,-0.204105236609319,-0.13697860678296,0.0338388204460356,0.178702219732244,0.187954643847152,0.0549596275056166,-0.119323371297604,-0.203018866498634,-0.13315408038425,0.0371395953185044,0.179028398044637,0.185387802966489,0.0500145318743648,-0.12998950238583,-0.212327642247389,-0.134888762023331,0.0443146524142149,0.190753243155386,0.19408879062609,0.0511224196214705,-0.131211830459913,-0.215788945220813,-0.138279869242464,0.0441853293498531,0.195240305601165,0.20073473673329,0.0546990924909729,-0.135054417963119,-0.226172288382614,-0.148250622971366,0.0445942106741823,0.211745800000282,0.227527375011334,0.0710951702324482,-0.159600670011634,-0.319187310566953,-0.318380585756147
"29",-0.324065067087327,-0.0480475760746023,0.195886267098656,0.247761648702684,0.09489500504571,-0.129592552830714,-0.24884871119026,-0.173659833670497,0.0345731703676355,0.214948385675227,0.229884981333946,0.0692395843042831,-0.143337431478353,-0.246290045923458,-0.162138545978481,0.0447485437846098,0.217176975943099,0.224717926817625,0.0622545369846197,-0.14689090537593,-0.244544047407291,-0.157240782133144,0.0486185699422917,0.217332006324011,0.221589448630363,0.0563983705128384,-0.159658895035659,-0.255687300986628,-0.159241703459806,0.0573618124720063,0.231456005779054,0.231852704078332,0.0575149202184316,-0.161094045651942,-0.259583074138225,-0.163023809484579,0.0572245367398841,0.236598054076174,0.23960956216772,0.0617980942729335,-0.165566601736717,-0.272138919472708,-0.175516581012384,0.0572751306154658,0.256633052586691,0.272605416230338,0.0822324657369085,-0.195143104421887,-0.385203464962314,-0.381604564393968
"30",-0.333890013779291,-0.0471814747487209,0.204252528835161,0.25580392439738,0.0957217111049304,-0.136596784775937,-0.258076060795648,-0.177727394721789,0.038791380269669,0.224220539491165,0.237002317006925,0.0686561858020836,-0.151057328889198,-0.255173987844988,-0.165336790299763,0.0496654258134706,0.226334543042685,0.231097930278265,0.0610863118102975,-0.154660548580816,-0.253038219742332,-0.160045224425208,0.0535861922655261,0.226310370551396,0.2278481125652,0.0551200443630602,-0.16780529561896,-0.264521271482183,-0.162054936804006,0.0627102891293409,0.240932115091925,0.238303855086132,0.0561105816516276,-0.169260151911011,-0.268343647315108,-0.165738235723943,0.0625834974065339,0.246057694925336,0.246150275505477,0.0605285600785498,-0.173774984075684,-0.281394070132895,-0.179075559474908,0.0622632502295746,0.266913017823471,0.280907400709027,0.0822813637813707,-0.204326199393284,-0.399193161698634,-0.39330140609203
